option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
ECL230421P00170000,ECL230421C00170000,71.12454840845768,1.1,5.449999999999999,170,166.045,14,0.19221015004518674,0.24686224960473344
