option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
O230616P00070000,O230616C00070000,78.36757290976202,0.125,8.3,70.0,61.96,70,0.17572513153173286,0.22457300791143733
O230616P00067500,O230616C00067500,73.55087387727099,0.35,6.0,67.5,61.96,70,0.1777102330595234,0.20262057306778392
