option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
ETN230616P00180000,ETN230616C00180000,158.30233033938902,0.825,23.75,180,156.99,70,0.23381599929388205,0.2953462814720249
ETN230616P00185000,ETN230616C00185000,152.93572840437372,0.475,28.3,185,156.99,70,0.23491442367235738,0.3082196349649419
ETN230616P00170000,ETN230616C00170000,136.53553420942507,2.5,15.3,170,156.99,70,0.24260618941352824,0.2744667842695393
