datetime,symbol,exch,spot,bid,ask,hv_cc_30D,hv_zh_30D,catm_30D,patm_30D,vix_30D,mrtn_30D,skew_30D,q_min,q_max,gex,vex,gamma_flip,hv_zh_5D,hv_cc_5D,lamda,mu_j,sig_j,q,r,volume,volume10D,open,high,low,hv_hl_30D,hv_hl_5D
2023-02-21 09:45:00,PLD,NYSE,124.565,124.0,125.13,0.223112226547797,0.3713356073854615,0.2596627024282936,0.2801781873839506,0.2811261448302248,0.2483197483217306,119.52404422901758,0.2558270461827298,0.3101584190666756,0.6091345346786482,-0.0376015622387177,120.42435138764374,0.2838317338131089,0.1016948245436472,11.454545454545457,-0.0054620097396831,0.0391119242236646,0.025215449,0.0467999999999999,122789,2268310,125.63,124.65,123.78,0.4706854948679407,0.28346179609769
2023-02-21 14:00:00,PLD,NYSE,122.96,122.92,123.0,0.2307268600804653,0.369192402747664,0.2769225779821503,0.2903918759551101,0.3019679975459677,0.2519870363015708,120.91678773142044,0.2650481827861171,0.3344735570195689,0.4518853941865332,-0.0299674987882695,119.721493784534,0.2733844383311518,0.1928933260917714,11.454545454545457,-0.004595498238682,0.0465310482220862,0.025215449,0.04693,867270,2268310,124.05,124.65,122.65,0.4742846316458116,0.3332984787376364
2023-02-21 16:51:00,PLD,NYSE,123.48,123.48,123.48,0.2307268600804653,0.369192402747664,0.2768960430686696,0.2986204594229801,0.3024270538805261,0.251987036301537,120.60687625542413,0.2674272105256169,0.3239872489217237,0.590223475690016,-0.0318567114010922,119.56018911935192,0.2733844383311518,0.1928933260917714,15.123392021237976,-0.0045954982387723,0.038147912949816,0.025215449,0.04688,1574641,2268310,124.05,124.65,122.65,0.4742846316458116,0.3332984787376364
2023-02-22 10:59:00,PLD,NYSE,123.185,123.16,123.21,0.2303332421476449,0.3682736629584283,0.2817000118251302,0.2881949269965924,0.2956093121046304,0.2496312463263681,118.07559594759276,0.2683852558657691,0.3312098268427776,0.3878953323088986,-0.0285806324438973,120.52973716828842,0.2513099111012472,0.1731700267302164,15.11237256014863,-0.0051678216956428,0.0408728329762206,0.025591189,0.047,262245,2259200,124.24,124.375,123.05,0.4724480234035259,0.3005401608435221
2023-02-22 14:16:00,PLD,NYSE,124.335,124.26,124.41,0.2303332421476449,0.3682736629584283,0.2480824794774826,0.2942105784375109,0.2853935971733832,0.2496312463263683,117.29553366780394,0.2603831344107725,0.3118766414944168,0.79372080076912,-0.0337618682391377,119.91678639089696,0.2513099111012472,0.1731700267302164,11.454545454545462,-0.0051678216958065,0.0400849400060397,0.025591189,0.0469,804321,2259200,124.24,124.71,123.05,0.4724480234035259,0.3005401608435221
2023-02-22 15:45:00,PLD,NYSE,122.585,122.55,122.62,0.2303332421476449,0.3682736629584283,0.2732709811057934,0.2824386558351966,0.2931174116416014,0.2496312463263798,113.67929140384548,0.2649469318527931,0.3250814280707286,0.3191831539579408,-0.0257059007524875,120.20629246342264,0.2513099111012472,0.1731700267302164,11.454545454547086,-0.0051678216957674,0.0452163696025082,0.025591189,0.04695,1237326,2259200,124.24,124.71,122.43,0.4724480234035259,0.3005401608435221
2023-02-23 10:00:00,PLD,NYSE,123.78,123.72,123.84,0.2307369559417695,0.3683546719514032,0.2518667663818356,0.3004649343272512,0.2862140089534314,0.2497478017762491,117.2084542565416,0.2605421869742529,0.3120663109894643,0.6108775898868033,-0.0321032414119454,120.28285893960408,0.2614255705834817,0.1760150886753273,11.454545454545626,-0.0049914310900662,0.0401934403707624,0.025711961,0.0469,127890,2147970,123.74,124.76,123.3,0.4739240253815676,0.3253491383987631
2023-02-24 10:00:00,PLD,NYSE,122.345,122.31,122.38,0.1988765885866414,0.3665720071653015,0.2512900174914857,0.3177905320964967,0.2859463932934706,0.2480850858480199,106.3052735322582,0.2631376341851547,0.3220340981280487,0.4647249720689979,-0.0260920348787595,118.50305945536162,0.2814234499860804,0.1872317381631733,11.454545468015231,-0.0046257349428381,0.0445767984005747,0.025481816,0.0471,226775,2134380,123.1,123.12,121.7201,0.4610979346876454,0.3485691939789082
2023-02-24 14:05:00,PLD,NYSE,121.315,121.29,121.34,0.1988765885866414,0.3665720071653015,0.2836395637718989,0.3030276835926951,0.2933293558237129,0.2480850858482153,117.45223349850798,0.2627345664382707,0.3295470677891263,0.1947176273531835,-0.0180372761904708,119.26360193603632,0.2814234499860804,0.1872317381631733,11.454545454545457,-0.0046257349427087,0.0467902184255617,0.025481816,0.04698,1106808,2134380,123.1,123.12,120.8738,0.4610979346876454,0.3485691939789082
2023-02-24 15:45:00,PLD,NYSE,121.555,121.54,121.57,0.1988765885866414,0.3665720071653015,0.2709871071497762,0.3137500658687151,0.2921754941631065,0.2480850858563714,116.78214075716596,0.263577899318734,0.3318089469398491,0.330827973828491,-0.0199988627648369,118.64638113125676,0.2814234499860804,0.1872317381631733,11.454545454545457,-0.0046257349421386,0.0467595218943377,0.025481816,0.04703,1532011,2134380,123.1,123.12,120.8738,0.4610979346876454,0.3485691939789082
