datetime,symbol,exch,spot,bid,ask,hv_cc_30D,hv_zh_30D,catm_30D,patm_30D,vix_30D,mrtn_30D,skew_30D,q_min,q_max,gex,vex,gamma_flip,hv_zh_5D,hv_cc_5D,lamda,mu_j,sig_j,q,r,volume,volume10D,open,high,low,hv_hl_30D,hv_hl_5D
2023-02-21 09:46:00,XLP,NYSEArca,73.5,73.5,73.5,0.1277550160292784,0.1385605922446087,0.1236285548239393,0.1709558055610764,0.1442155161426157,0.1192659219654412,134.49145263339085,0.1315111706180731,0.1777492362273788,-27.209389585121865,-0.1158695260094931,47.47430545287883,0.1804966491855058,0.1055928183388117,11.454545454908155,-0.0007743880058501,0.0287466838293258,0.023479912,0.0467999999999999,815013,8721130,72.53,73.54,73.13,0.2061434723624914,0.2045978159493469
2023-02-21 14:01:00,XLP,NYSEArca,73.625,73.62,73.63,0.124969203238609,0.1331098095787921,0.1359945055422704,0.163325591036043,0.1468303900155469,0.1200208469834325,123.28461524423778,0.1301795613302221,0.1707134838906917,-32.31495918275688,-0.0970026704282379,83.10431821549703,0.1349216975740551,0.0791474999693596,11.454545454545457,-0.0003885646913933,0.0263336951192283,0.023479912,0.04693,5649591,8721130,73.38,73.79,73.0103,0.2042041606394933,0.1788389870014915
2023-02-21 16:53:00,XLP,NYSEArca,73.4,73.4,73.4,0.124969203238609,0.1331098095787921,0.129586790916423,0.1580291471675215,0.1506246958852409,0.1200208469721287,135.28130494687483,0.1353818512851678,0.1828622878867782,-51.770588673115554,-0.0480863075947168,82.76426804934258,0.1349216975740551,0.0791474999693596,11.454545454545457,-0.0003885646912684,0.030335942574126,0.023479912,0.04688,8911312,8721130,73.38,73.79,73.0103,0.2042041606394933,0.1788389870014915
2023-02-22 11:00:00,XLP,NYSEArca,73.655,73.65,73.66,0.1217475468618,0.1312394647137827,0.1470828936823994,0.1555677312327599,0.1637200146120322,0.1182164258718023,134.21302897918957,0.1322494652958673,0.173584762423802,-34.15391869235296,-0.0922051382357137,73.79885592773309,0.1360756512136936,0.0464388798538822,11.454545454545457,-0.0006957044307011,0.0280046076009282,0.023569481,0.047,2622987,8897710,73.5,74.01,73.49,0.2012539120793003,0.172940168464668
2023-02-22 14:18:00,XLP,NYSEArca,73.495,73.49,73.5,0.1217475468618,0.1312394647137827,0.1366950476707072,0.1597151209131721,0.1643914207881892,0.1182164259768093,121.66183085142131,0.1305071922380923,0.1690553500030891,-33.397412287237685,-0.0915862733807876,71.12424700449529,0.1360756512136936,0.0464388798538822,11.454545969777172,-0.0006957044044746,0.0263864310915423,0.023569481,0.0469,5686387,8897710,73.5,74.01,73.4,0.2012539120793003,0.172940168464668
2023-02-22 15:46:00,XLP,NYSEArca,73.16499999999999,73.16,73.17,0.1217475468618,0.1312394647137827,0.1428150738027329,0.1582717397838099,0.145416149800471,0.1182164300719413,129.05478483465637,0.130432814644744,0.1688383977176491,-47.15577857166362,-0.093013337627723,83.03300306641108,0.1360756512136936,0.0464388798538822,11.454545454545457,-0.0006957043243855,0.0263254092152768,0.023569481,0.04695,7685834,8897710,73.5,74.01,73.1099,0.2012539120793003,0.172940168464668
2023-02-23 10:01:00,XLP,NYSEArca,73.545,73.53,73.56,0.1217637971545095,0.1327952242453041,0.1260134330308995,0.1601028065817169,0.1438074946587928,0.1161627711268225,127.59378012822584,0.1271854105813005,0.1692872043429084,-33.79331613458391,-0.0976029877226283,83.47151439100534,0.1446411665562993,0.0456681859538701,9.545454549121706,-0.0088332176102556,0.0280972500600757,0.023604857,0.0469,1557818,8855990,73.36,73.56,73.16,0.2032203755680051,0.1843386325066591
2023-02-24 10:01:00,XLP,NYSEArca,72.5,72.49,72.51,0.121806046272392,0.1309443358541576,0.1540055638296652,0.1682586815073048,0.1841612863136652,0.114538042611903,135.69570181896557,0.1444849881715582,0.2082142044156904,-73.93241054203781,-0.0817991065442657,68.70529259653709,0.1474442151968224,0.0464938580339513,15.272727272727336,-0.0099113425880562,0.0318964966200963,0.02363388,0.04708,1769851,9232640,72.66,72.76,72.33,0.2013955620673039,0.1916241888288075
2023-02-24 14:06:00,XLP,NYSEArca,72.565,72.56,72.57,0.121806046272392,0.1309443358541576,0.138816521812197,0.1529961158112238,0.150136600056978,0.1145380426129524,120.50815690492254,0.1284825096106044,0.1643580296341338,-106.38800998612462,-0.0892444317692055,81.82085251437563,0.1474442151968224,0.0464938580339513,15.272727272727272,-0.0099113425876537,0.0205732347836029,0.02363388,0.04698,6631582,9232640,72.66,72.76,72.27,0.2013955620673039,0.1916241888288075
2023-02-24 15:46:00,XLP,NYSEArca,72.765,72.76,72.77,0.121806046272392,0.1309443358541576,0.119451516548206,0.1641622227972308,0.1487595129804917,0.1145380426119198,120.00551662255316,0.1278540565725296,0.1632111988846248,-85.64522720514839,-0.0954144261895283,75.98144332104756,0.1474442151968224,0.0464938580339513,15.272727272727272,-0.0099113425880489,0.0202146146259698,0.02363388,0.04703,9783731,9232640,72.66,72.825,72.27,0.2013955620673039,0.1916241888288075
