option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
CB230616P00220000,CB230616C00220000,207.8695148592523,1.6,24.200000000000003,220,197.44,70,0.22420528307431828,0.2843149741560151
CB230616P00210000,CB230616C00210000,158.60271872928814,3.75,15.95,210,197.44,70,0.22970705398598654,0.26008611746106686
