option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
SPGI230616P00400000,SPGI230616C00400000,623.6718451986462,0.625,69.55000000000001,400.0,333.605,70,0.2285186056771245,0.4193098248886789
SPGI230616P00390000,SPGI230616C00390000,536.905049068676,1.3,59.45,390.0,333.605,70,0.23684902087325557,0.3771443721035868
SPGI230616P00380000,SPGI230616C00380000,505.13825293871196,2.175,50.1,380.0,333.605,70,0.23675822296618357,0.3497282240423476
SPGI230616P00360000,SPGI230616C00360000,464.10466067877786,5.2,32.9,360.0,333.605,70,0.23038268810906348,0.30894181769503026
SPGI230616P00350000,SPGI230616C00350000,424.8378645488142,8.05,25.450000000000003,350.0,333.605,70,0.23203873979171724,0.2964958758315854
