option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
WELL230616P00082500,WELL230616C00082500,86.45106807221978,0.425,11.45,82.5,71.575,70,0.2521147510791801,0.3076508323754373
WELL230616P00075000,WELL230616C00075000,84.50097097474556,2.075,5.65,75.0,71.575,70,0.2693237011939039,0.30032718819940435
