option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
NSC230616P00240000,NSC230616C00240000,302.40310711918494,0.65,37.099999999999994,240.0,204.35,70,0.23449494370748258,0.3481953554605612
NSC230616P00230000,NSC230616C00230000,230.63631098921854,1.875,27.7,230.0,204.35,70,0.25056760617689855,0.3055668528444812
NSC230616P00220000,NSC230616C00220000,201.36951485925215,3.825,19.450000000000003,220.0,204.35,70,0.25280405681686563,0.286663392086189
