option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
CSX230616P00032500,CSX230616C00032500,16.617087422389965,0.425,2.825,32.5,29.965,70,0.2303478443603329,0.2511605108912991
CSX230428P00032000,CSX230428C00032000,5.425130253635402,0.15,2.15,32.0,29.965,21,0.2558455208124885,0.27295884770224177
CSX230519P00032500,CSX230519C00032500,4.603888763474151,0.25,2.65,32.5,29.965,42,0.24474349413557314,0.24456036525163663
