option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
FCX230519P00048000,FCX230519C00048000,40.73805109682311,0.27,8.3,48.0,40.11,42,0.39628876407690106,0.5058624219412687
FCX230616P00046000,FCX230616C00046000,40.627262197844075,1.005,6.875,46.0,40.11,70,0.40054464372231724,0.45005534120079876
FCX230616P00047000,FCX230616C00047000,40.5539418108404,0.815,7.675,47.0,40.11,70,0.39967329790511513,0.4528791658034318
FCX230616P00048000,FCX230616C00048000,39.98062142383682,0.655,8.5,48.0,40.11,70,0.39854235583175035,0.4553454348077744
FCX230519P00047000,FCX230519C00047000,38.68100836563926,0.385,7.4,47.0,40.11,42,0.40163987021554454,0.4921290771858877
FCX230616P00045000,FCX230616C00045000,35.70058258484696,1.245,6.075,45.0,40.11,70,0.4038052541577911,0.442424778425556
FCX230519P00046000,FCX230519C00046000,35.12396563445543,0.515,6.5,46.0,40.11,42,0.40128163889306684,0.4734719820683356
FCX230428P00045000,FCX230428C00045000,35.05096441917512,0.26,5.375,45.0,40.11,21,0.4077977430158001,0.5352929957099917
FCX230519P00044000,FCX230519C00044000,35.00988017208782,0.905,4.9,44.0,40.11,42,0.40360194410337435,0.46266814409969215
