option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
SHW230616P00260000,SHW230616C00260000,248.43669937911912,1.35,37.3,260,224.125,70,0.25519234850978656,0.3411210585864382
SHW230616P00250000,SHW230616C00250000,224.1699032491528,2.55,28.35,250,224.125,70,0.25244754303294686,0.3126958773050288
