option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
MCD230616P00310000,MCD230616C00310000,324.27068002895146,0.86,27.3,310.0,283.93,70,0.14421306536462428,0.2159894247777268
MCD230616P00305000,MCD230616C00305000,313.6372819639639,1.47,22.85,305.0,283.93,70,0.1454531912627048,0.20322062647160188
MCD230616P00300000,MCD230616C00300000,300.50388389898154,2.48,18.775,300.0,283.93,70,0.1491447186929978,0.19550625419186618
MCD230519P00310000,MCD230519C00310000,291.1832466669814,0.32,27.575000000000003,310.0,283.93,42,0.15081319380337987,0.26696187163311086
MCD230616P00295000,MCD230616C00295000,288.87048583399985,3.925,15.15,295.0,283.93,70,0.15318930800301864,0.1920205632331637
MCD230616P00290000,MCD230616C00290000,279.23708776901776,5.825,12.0,290.0,283.93,70,0.1568657700965526,0.19131269024092645
