option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
WM230616P00185000,WM230616C00185000,185.9357284043728,0.2,22.5,185.0,162.845,70,0.15824069062223758,0.2649174998068039
WM230616P00180000,WM230616C00180000,156.302330339388,0.5,17.55,180.0,162.845,70,0.15911967139943572,0.225370620048736
WM230616P00175000,WM230616C00175000,139.16893227440602,1.225,13.15,175.0,162.845,70,0.16542349123169547,0.20711543345620823
