option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
PM230616P00105000,PM230616C00105000,45.301359364643815,1.0499999999999998,7.15,105.0,98.38,70,0.1906397897019174,0.14745349897308802
PM230505P00105000,PM230505C00105000,29.529282370821708,0.325,6.85,105.0,98.38,28,0.19812888809567783,0.18025763467515743
