option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
COP230616P00120000,COP230616C00120000,102.70155355959218,2.255,14.475,120.0,107.695,70,0.333623542613584,0.3431653915820605
COP230616P00125000,COP230616C00125000,100.83495162457581,1.345,18.5,125.0,107.695,70,0.3296795339862134,0.34008554090266624
COP230616P00110000,COP230616C00110000,88.93475742962549,5.65,7.825,110.0,107.695,70,0.3521684918633971,0.35260157209847104
COP230616P00115000,COP230616C00115000,88.56815549460882,3.7,10.825,115.0,107.695,70,0.3436476464682522,0.3439000395897672
COP230519P00125000,COP230519C00125000,87.63034139797554,0.565,18.05,125.0,107.695,42,0.32900047120446846,0.3762373497530866
COP230519P00120000,COP230519C00120000,82.34512774205669,1.165,13.625,120.0,107.695,42,0.33080253170436685,0.3597657348714245
COP230519P00115000,COP230519C00115000,80.0599140861376,2.26,9.725,115.0,107.695,42,0.3358851210731418,0.3568133998841049
