option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
PSA230616P00310000,PSA230616C00310000,324.2706800289467,14.2,15.4,310,309.16999999999996,70,0.25810654556745866,0.28958972308250014
PSA230616P00340000,PSA230616C00340000,294.5710684188441,3.225,33.85,340,309.16999999999996,70,0.2278089626992505,0.2630987149270673
