option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
MA230616P00420000,MA230616C00420000,434.20543745857924,0.6799999999999999,62.025000000000006,420.0,359.105,70,0.2018628697516864,0.3331510588970986
MA230616P00400000,MA230616C00400000,276.6718451986449,2.47,42.425,400.0,359.105,70,0.20891940747664625,0.26556079644668673
MA230616P00395000,MA230616C00395000,249.03844713366254,3.325,38.05,395.0,359.105,70,0.21215692812908776,0.2576186078661168
MA230616P00390000,MA230616C00390000,219.40504906867523,4.425,33.9,390.0,359.105,70,0.21631617000031497,0.25202205251917786
MA230616P00385000,MA230616C00385000,187.27165100369376,5.75,29.950000000000003,385.0,359.105,70,0.22037780740634377,0.24756071405729513
MA230519P00390000,MA230519C00390000,181.24666516168588,2.015,32.55,390.0,359.105,42,0.2139490164446946,0.26296805807544493
MA230519P00385000,MA230519C00385000,179.9614515057712,2.875,28.424999999999997,385.0,359.105,42,0.21634316187637007,0.25898557323715676
MA230512P00390000,MA230512C00390000,173.62310890072303,1.63,32.45,390.0,359.105,35,0.22077905106846363,0.27636898735715854
