option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
NOC230616P00560000,NOC230616C00560000,509.44058327809216,0.775,87.6,560.0,473.08,70,0.21059122252056986,0.3214183264890213
NOC230519P00540000,NOC230519C00540000,298.80307483925606,0.8500000000000001,67.75,540.0,473.08,42,0.23016147871578552,0.3140137855596601
NOC230616P00480000,NOC230616C00480000,287.80621423837044,17.7,23.05,480.0,473.08,70,0.2345815270797775,0.25335817595024307
NOC230616P00520000,NOC230616C00520000,284.87339875823704,3.45,48.4,520.0,473.08,70,0.1965244213948526,0.22424593724441377
NOC230519P00545000,NOC230519C00545000,269.08828849517477,0.775,72.35,545.0,473.08,42,0.23860818847094764,0.3177764733748001
NOC230616P00495000,NOC230616C00495000,266.70640843331626,10.95,30.95,495.0,473.08,70,0.22254723566581155,0.2396846528684626
