option_1,option_2,c_p_s+k,mid_call,mid_put,K,spot,days,iv_call,iv_put
UNH230616P00610000,UNH230616C00610000,516.774563927929,0.595,100.45,610.0,509.66,70,0.20861498879579612,0.3278068413537482
UNH230616P00600000,UNH230616C00600000,498.00776779796365,0.715,90.475,600.0,509.66,70,0.1986759552595041,0.30471748730476556
UNH230616P00590000,UNH230616C00590000,447.2409716680005,1.08,80.425,590.0,509.66,70,0.19681404976248953,0.279398113805793
UNH230616P00580000,UNH230616C00580000,378.47417553803666,1.7000000000000002,70.45,580.0,509.66,70,0.19737955316705835,0.25477122759915805
UNH230616P00570000,UNH230616C00570000,312.2073794080734,2.595,60.775000000000006,570.0,509.66,70,0.19770685258181747,0.23457243072631923
UNH230616P00560000,UNH230616C00560000,269.9405832780975,3.975,51.825,560.0,509.66,70,0.20000151309831748,0.22427659269224096
UNH230616P00550000,UNH230616C00550000,198.17378714813358,6.0,43.225,550.0,509.66,70,0.20411297818934585,0.2148072638250046
UNH230616P00530000,UNH230616C00530000,174.6401948882056,12.325,29.5,530.0,509.66,70,0.21500901082385804,0.22096451346073212
UNH230512P00550000,UNH230512C00550000,139.43002537281401,2.3200000000000003,41.5,550.0,509.66,35,0.20997267833245378,0.23070463891051654
