datetime,symbol,exch,spot,bid,ask,hv_cc_30D,hv_zh_30D,catm_30D,patm_30D,vix_30D,mrtn_30D,skew_30D,q_min,q_max,gex,vex,gamma_flip,hv_zh_5D,hv_cc_5D,lamda,mu_j,sig_j,q,r,volume,volume10D,open,high,low,hv_hl_30D,hv_hl_5D
2023-02-21 09:45:00,SCHW,NYSE,79.685,79.5,79.87,0.3073028115859642,0.3214052929967533,0.3113704184579395,0.2493515686978319,0.2723447952536186,0.2271106726036139,115.5583658302822,0.2609943841549204,0.3459248124360271,1.7863427961433525,-0.0333839651198616,77.26283379688357,0.219848497476917,0.0284244594580994,17.18182004155818,0.0015671370589371,0.0475225400833931,0.010458167,0.0467999999999999,317118,5587830,79.97,80.615,79.6,0.4882144515163667,0.2515103333830547
2023-02-21 14:00:00,SCHW,NYSE,79.93,79.92,79.94,0.3093084178014724,0.322174863229402,0.2767261714807152,0.2707905596341365,0.2774567103656419,0.2275390744908195,111.258948608172,0.2525959896846018,0.3179835062924707,3.92804660583026,-0.0316876203411901,77.90420389350885,0.2073637432093402,0.0604233130875868,17.181818181818183,0.0016758559040637,0.0401839637149208,0.010458167,0.04693,3103093,5587830,79.67,80.615,79.6,0.4892698126816945,0.2228886770027888
2023-02-21 16:52:00,SCHW,NYSE,79.9,79.9,79.9,0.3093084178014724,0.322174863229402,0.2757729795449718,0.2708580502478714,0.2793431793524019,0.2275390744906024,111.65696733552824,0.2543055993538927,0.3215273482303644,3.928009793529801,-0.031566691345596,77.88442893099894,0.2073637432093402,0.0604233130875868,17.181818181843127,0.0016758559025382,0.0404698952994984,0.010458167,0.04688,4568385,5587830,79.67,80.615,79.6,0.4892698126816945,0.2228886770027888
2023-02-22 10:59:00,SCHW,NYSE,79.535,79.52,79.55,0.3078246275730406,0.319698418313623,0.2975259314484269,0.251424931656654,0.2786982375730292,0.2272653169928009,111.27557884039116,0.2576213761593013,0.3285403040573788,1.8934164077292708,-0.0321592296525404,74.20611377412109,0.2005855294586334,0.0522862303722575,17.181818183208627,0.0016066686378871,0.0428042718211226,0.010513141,0.047,1194573,5389030,79.67,79.985,79.09,0.4854371853813737,0.2168707206790157
2023-02-22 14:17:00,SCHW,NYSE,79.77000000000001,79.73,79.81,0.3078246275730406,0.319698418313623,0.2760841691724707,0.2686018722506865,0.2760252589682964,0.2272653169924681,110.1741374154579,0.2514485127703652,0.314775387134773,3.7824050661088098,-0.0346881593809694,78.08586455327614,0.2005855294586334,0.0522862303722575,17.181818181818183,0.0016066686427139,0.0396677958471302,0.010513141,0.0469,2610622,5389030,79.67,80.175,79.09,0.4854371853813737,0.2168707206790157
2023-02-22 15:45:00,SCHW,NYSE,79.81,79.81,79.81,0.3078246275730406,0.319698418313623,0.2818876503210981,0.2637140267584566,0.2780231890573575,0.2272653169914316,110.44199082121708,0.2527905825348315,0.3182890718819751,3.2304239912366226,-0.0346118300915873,78.24098182269537,0.2005855294586334,0.0522862303722575,17.181818181818183,0.0016066686377876,0.0406323236316434,0.010513141,0.04695,3900797,5389030,79.67,80.175,79.09,0.4854371853813737,0.2168707206790157
2023-02-23 10:00:00,SCHW,NYSE,79.69999999999999,79.69,79.71,0.3077786289422485,0.3202337728800183,0.2920801828067923,0.2612440844636281,0.2820436948224124,0.2268310038156195,114.73047882227708,0.2552637201209348,0.3249013803947611,0.8107369117782505,-0.0326170790037108,76.83903404439972,0.1952082703153388,0.0464828234811124,17.181818181818183,0.0015169838309396,0.0426041237601646,0.0105,0.0469,512584,5330500,80.33,80.545,79.62,0.4859771779208856,0.2136715853819308
2023-02-24 10:00:00,SCHW,NYSE,79.16,79.16,79.16,0.3007430249615263,0.3181900630408857,0.2938909282051806,0.2800146557382409,0.2771479289683894,0.22646322534903,108.76694549112152,0.2563877907543518,0.3279123274601169,-1.1121943839219972,-0.0169870569534805,77.93553941881805,0.2028184253282367,0.1030732274804312,17.18181818192147,0.0017555451224479,0.0434968239417216,0.01063695,0.0471,614697,5143720,78.8,79.4504,78.61,0.4812760756918241,0.2495149042372349
2023-02-24 14:06:00,SCHW,NYSE,80.375,80.37,80.38,0.3007430249615263,0.3181900630408857,0.2626267822413698,0.276321018893773,0.2702259804769157,0.2264632253504462,109.27561443660088,0.2458749720887537,0.3058210498980737,2.224179592448812,-0.0380758380613583,74.27814991365884,0.2028184253282367,0.1030732274804312,17.181818181818183,0.0017555451258642,0.0369778919422064,0.01063695,0.04698,3843729,5143720,78.8,80.81,78.61,0.4812760756918241,0.2495149042372349
2023-02-24 15:45:00,SCHW,NYSE,80.46,80.46,80.46,0.3007430249615263,0.3181900630408857,0.2723428345825323,0.2688530414411342,0.2741119209127878,0.2264632253491157,112.81153024469268,0.2471887075979355,0.3073737729347782,3.3941340414557617,-0.0403027603662462,72.52245961983722,0.2028184253282367,0.1030732274804312,17.181818181818183,0.0017555451225544,0.0373834274782151,0.01063695,0.04703,4665238,5143720,78.8,80.81,78.61,0.4812760756918241,0.2495149042372349
