datetime,symbol,exch,spot,bid,ask,hv_cc_30D,hv_zh_30D,catm_30D,patm_30D,vix_30D,mrtn_30D,skew_30D,q_min,q_max,gex,vex,gamma_flip,hv_zh_5D,hv_cc_5D,lamda,mu_j,sig_j,q,r,volume,volume10D,open,high,low,hv_hl_30D,hv_hl_5D
2023-02-21 09:46:00,SBUX,NasdaqGS,105.75,105.72,105.78,0.1917951900936501,0.2346705420799102,0.2357438915343048,0.2394215314241432,0.2524975371412559,0.2173524124747315,112.09021163936926,0.2229358756505491,0.2686869160311926,78.43238611312434,-0.519351605947855,96.15551058444206,0.2159196294446312,0.1202801075429678,11.454545454546002,-0.0047133333106129,0.0330635065305944,0.01904762,0.0467999999999999,511412,5589270,106.735,105.95,105.43,0.3198676960654665,0.2283708344879535
2023-02-21 14:00:00,SBUX,NasdaqGS,105.14,105.12,105.16,0.2058663676861011,0.2390967108201126,0.2465324514834358,0.2319956880521408,0.2525837420365808,0.2188444290687244,112.81111086634272,0.2239067354955189,0.2671899245188489,70.5180284410151,-0.5921919964296413,96.04869794050109,0.2533281670243989,0.1792911338186972,11.454545454545457,-0.0042958960821755,0.0319103627300529,0.01904762,0.04693,2923640,5589270,106.735,105.95,105.07,0.3316725111431542,0.2998997106147736
2023-02-21 16:52:00,SBUX,NasdaqGS,104.78,104.78,104.78,0.2058663676861011,0.2390967108201126,0.247680745366042,0.2355643864276802,0.2585302763459801,0.2188444290691694,112.15971096406074,0.2277390139756969,0.2755441156936447,67.46559859329615,-0.6177904774451457,95.89038238708592,0.2533281670243989,0.1792911338186972,11.454545454545457,-0.004295896081599,0.0354589260480909,0.01904762,0.04688,5162894,5589270,106.735,105.95,104.71,0.3316725111431542,0.2998997106147736
2023-02-22 11:00:00,SBUX,NasdaqGS,104.68,104.66,104.7,0.1999035812815131,0.2381874613633954,0.2685288610557673,0.2193665152086869,0.2556120706568996,0.2189021344191256,109.544486941013,0.2304448173400912,0.2769841322121413,56.79225365439812,-0.5612606727624224,96.18047468652128,0.240392767300239,0.1830944714272898,11.45454545596466,-0.0042756961886887,0.0365611888509349,0.019469364,0.047,1520755,5492970,105.405,105.94,104.39,0.3277148133770203,0.2874772574791921
2023-02-22 14:17:00,SBUX,NasdaqGS,105.095,105.07,105.12,0.1999035812815131,0.2381874613633954,0.2406804094114037,0.2306451504797227,0.2471125744671317,0.2189021344187705,109.48576723226108,0.222850366965828,0.2577865682892744,65.2776229968299,-0.4999032865936557,96.51233176111558,0.240392767300239,0.1830944714272898,11.45454545459632,-0.0042756961889396,0.0285507243681253,0.019469364,0.0469,5342963,5492970,105.405,105.94,104.39,0.3277148133770203,0.2874772574791921
2023-02-22 15:46:00,SBUX,NasdaqGS,104.595,104.58,104.61,0.1999035812815131,0.2381874613633954,0.2446798584562371,0.229826078787299,0.2512403965729846,0.2189021344187705,109.05081095129994,0.2246119613479974,0.2633164802099402,59.85445740781936,-0.5249266916895633,96.36631090994396,0.240392767300239,0.1830944714272898,11.45454545469318,-0.0042756961889396,0.0311179734718839,0.019469364,0.04695,6147029,5492970,105.405,105.94,104.39,0.3277148133770203,0.2874772574791921
2023-02-23 10:01:00,SBUX,NasdaqGS,104.04,104.02,104.06,0.1968765236269304,0.2379121407595768,0.2477802508065191,0.2278305521638337,0.2462714645766555,0.2160998717981636,109.22988507282956,0.2227535385279106,0.2625759894918369,46.46837688660379,-0.4316225603169581,97.43068334919371,0.2473320913057304,0.1704961596080912,11.454545454545457,-0.004811519198375,0.0316309585076928,0.019471223,0.0469,663880,5625110,105.51,105.47,103.89,0.3245370756796688,0.2838752586271039
2023-02-24 10:01:00,SBUX,NasdaqGS,101.645,101.64,101.65,0.1998073094670876,0.2406417828260027,0.2552775199801419,0.2326361108663978,0.2541998540883127,0.2161191438665181,107.42557388015868,0.2265818509750482,0.273247642297763,18.799096095438028,-0.2121984309962384,98.97948898341484,0.2577489894886512,0.1909111928984024,11.454545454727,-0.0042436813094801,0.0359960361745753,0.01970824,0.04708,539777,5755440,102.65,102.71,101.43,0.3311045721016666,0.3237196965120559
2023-02-24 14:06:00,SBUX,NasdaqGS,101.165,101.16,101.17,0.1998073094670876,0.2406417828260027,0.2609499378118307,0.241726893782995,0.2589756085260414,0.2161191438665181,107.40446940670628,0.2269252332738994,0.2814821521280026,14.687480827455296,-0.1595546941763981,98.6393263928952,0.2577489894886512,0.1909111928984024,11.454545454897913,-0.0042436813094801,0.0385684693848531,0.01970824,0.04698,3148384,5755440,102.65,102.71,100.82,0.3311045721016666,0.3237196965120559
2023-02-24 15:46:00,SBUX,NasdaqGS,101.435,101.43,101.44,0.1998073094670876,0.2406417828260027,0.2480764832008616,0.2516814400590995,0.2577031892733571,0.2161191438665181,106.96343501456126,0.2257373646696803,0.2763644948774998,18.16764419714416,-0.1586568389030155,98.15057597773192,0.2577489894886512,0.1909111928984024,11.454545454766734,-0.0042436813094801,0.0364196654390651,0.01970824,0.04703,4406484,5755440,102.65,102.71,100.82,0.3311045721016666,0.3237196965120559
2023-02-27 10:01:00,SBUX,NasdaqGS,102.6,102.55,102.65,0.2066048587040153,0.2437839426943377,0.2346316166824066,0.2373280171416783,0.2486666998647834,0.2141572471543638,108.42781722452206,0.2221335958939205,0.2655400103182191,32.14969944663054,-0.2509251864134275,98.79275770429857,0.2189963666478742,0.1958178511559308,13.363636363637497,-0.0108586745507404,0.0286149690002145,0.020078741,0.047,386510,5796570,102.33,102.69,102.22,0.3377932963469027,0.326012375228125
2023-02-28 10:12:00,SBUX,NasdaqGS,102.71,102.69,102.73,0.2048383856298549,0.24332492669329,0.2394254164746838,0.2505419128565956,0.2568729343095735,0.2134150167224695,108.74024323490632,0.2262577604998819,0.2832051778653073,35.50618701222783,-0.2096366886307057,99.07139049754414,0.2186923325221445,0.1777335223434837,11.454545454871887,-0.0030064943173762,0.0396413439317455,0.019914094,0.0473,448741,5690850,101.99,102.95,101.9,0.3344534237478771,0.3129801379997869
2023-02-28 15:40:00,SBUX,NasdaqGS,102.425,102.42,102.43,0.2048383856298549,0.24332492669329,0.2436697487712499,0.2465709879583176,0.2531778191529264,0.2134150167229774,108.67488203841845,0.223367797912233,0.2737943606864193,29.1464571922463,-0.1698947400928694,99.25891195706748,0.2186923325221445,0.1777335223434837,11.454545454545457,-0.0030064943166151,0.0368657382075417,0.019914094,0.0471,2642400,5690850,101.99,102.95,101.9,0.3344534237478771,0.3129801379997869
2023-02-28 16:16:00,SBUX,NasdaqGS,102.09,102.09,102.09,0.2048383856298549,0.24332492669329,0.2545206702148285,0.2351175586221965,0.2528580044089817,0.2134150167229151,108.36144880057866,0.2238250715878895,0.275001479898622,24.767385536964987,-0.1517949540512678,99.31373291031215,0.2186923325221445,0.1777335223434837,11.454545454545457,-0.0030064943165619,0.0372763686703506,0.019914094,0.0471,4473689,5690850,101.99,102.95,101.9,0.3344534237478771,0.3129801379997869
2023-03-01 10:01:00,SBUX,NasdaqGS,101.745,101.7,101.79,0.20478790099902,0.2437892219712729,0.2493018974717687,0.2389569166879656,0.2549862105740416,0.2131859454675647,107.75180824112128,0.2253735063155887,0.2802071827527136,19.89371366551138,-0.0982774708278401,99.4781593215109,0.2226150278033119,0.1727632277403689,11.454545454617245,-0.0030942425321608,0.0392295237576589,0.01998237,0.047,505994,5690140,102.19,102.33,101.57,0.3339528759139595,0.3102999700197454
